Protein.Group,Genes,n_obs,n_ID,est_ri,se_ri,p_ri,q_ri,logLik_ri,rs_default_ok,rs_error,rs_fitted,rs_converged,rs_singular,est_rs,se_rs,p_rs,logLik_rs,LRT_chisq,LRT_p,sd_slope,cor_int_slope,sigma_ri,sigma_rs,q_rs,q_ri_sub
P02679,FGG,52,26,0.0198931196895665,0.0869781351745027,0.819091190588301,0.895609263594427,-14.7561336410909,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0194959448767203,0.0868703172482445,0.82242595745268,-13.3894124391308,2.73344240392021,0.254941492338298,0.252954146349197,0.0480425973102702,0.3124592920038,0.255831395700808,0.896084699763322,0.895609263594427
Q00765,REEP5,51,26,-0.0215672556922162,0.0950988418518062,0.820588762470006,0.896612190959094,-19.6521728059923,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.0224017676420445,0.0947864730782674,0.813169402189486,-19.2975618677225,0.709221876539537,0.701446296036434,0.239494461726834,-0.219185733152762,0.338168547925534,0.29215983980005,0.889763970526031,0.896612190959094
Q9UHB6,LIMA1,50,25,-0.0196110319982263,0.0869958647912352,0.821648761677313,0.897135927061094,-17.6004134899303,FALSE,number of observations (=50) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.0179743961709107,0.0866258437977239,0.835623597204718,-17.4632558702241,0.274315239412374,0.871832797272296,0.224972985974879,-0.656966118096733,0.305928288896226,0.259800921730586,0.906397206414757,0.897135927061094
Q5SW79,CEP170,50,26,0.0127831054297416,0.0588591783009233,0.828067155710851,0.903505477099763,3.62429989581364,FALSE,number of observations (=50) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0127294031155756,0.058707983270858,0.828344135578464,3.6568583513888,0.06511691115033,0.967965865176089,0.182562123549568,-0.631474207560002,0.206467418075493,0.160773256838753,0.901261753146991,0.903505477099763
O60496,DOK2,50,26,-0.0190482404048642,0.0884685105198627,0.829524880983857,0.903671944488384,-16.8529244397496,FALSE,number of observations (=50) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.0219782928488508,0.0873001922220034,0.801230150126496,-14.859006809193,3.98783526111319,0.136160950890361,0.242792637605948,-0.995986774498324,0.309933282420298,0.256852566434543,0.884214701389598,0.903671944488384
P29692,EEF1D,52,26,0.0219017487193754,0.101761645838873,0.829591145863718,0.903671944488384,-30.7886687144356,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0206953045771714,0.101658055955835,0.838683587449117,-30.7021616134644,0.173014201942287,0.917129036254762,0.208041943173693,-0.550033149709867,0.364609273972004,0.333236510372324,0.907597684199046,0.903671944488384
Q6ZVM7,TOM1L2,50,26,-0.0251328398123593,0.117315627216031,0.830365622058519,0.903671944488384,-28.0667967791766,FALSE,number of observations (=50) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.0272721862976392,0.116137436085827,0.814343140352451,-27.4072471533339,1.3190992516853,0.517084163402072,0.388922150253251,-0.85155580381621,0.413431253543438,0.305948407489873,0.890417658771788,0.903671944488384
Q96K76,USP47,51,26,-0.0180103299818539,0.0841666090399438,0.830559327620392,0.903671944488384,-12.4101296963297,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.0169731046912911,0.0840350822339858,0.839935161853671,-12.1541975677444,0.511864257170668,0.774194512685917,0.288059444406755,-0.783378720070945,0.299676538141406,0.219855385157726,0.908117442312052,0.903671944488384
Q5T1M5,FKBP15,50,26,-0.0190684327139019,0.0902662544370162,0.832694906895911,0.904641869915739,-22.0687051744684,FALSE,number of observations (=50) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.0225027298268618,0.0927689447545091,0.808340470444995,-19.4881092662992,5.16119181633857,0.0757288631260791,0.337721984205353,0.124394553812391,0.315851446041538,0.214956125514251,0.888886851841649,0.904641869915739
P09871,C1S,52,26,0.0151249280760985,0.0716114713670439,0.832724833009952,0.904641869915739,-13.3525760277156,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.0153646841635573,0.0714973763902564,0.829846397438305,-8.51498198695934,9.67518808151242,0.00792610100528919,0.27444016425597,0.437695140180628,0.256490729923496,0.16779687238667,0.90226086139492,0.904641869915739
Q9C0I1,MTMR12,43,25,0.0125623223821091,0.059653040770132,0.833207366271907,0.904641869915739,4.95750209276444,FALSE,number of observations (=43) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.0121353834812037,0.0596793906740655,0.838866985783973,4.97864577175224,0.0422873579755994,0.979078281486639,0.150728442501552,-0.572312962322473,0.191761459395907,0.159366307833517,0.907597684199046,0.904641869915739
P49368,CCT3,52,26,-0.0289638306917455,0.13975914510095,0.835821617058594,0.906842976373263,-43.0827311615208,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.0294586569853813,0.139739031103504,0.833034016988461,-42.77966121611,0.606139890821666,0.738547436559951,0.401393861559784,-0.734753507494253,0.501532959705876,0.413505612137272,0.905089702002231,0.906842976373263
P36957,DLST,49,26,0.016248673651707,0.0835320442061215,0.845768545746369,0.916221347452713,-13.7669369072718,FALSE,number of observations (=49) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0167562382971103,0.0837406294024174,0.841404816930901,-13.7499376909864,0.0339984325708507,0.983144455139246,0.224493068124368,-0.460613546395291,0.289408897841769,0.242372566676653,0.909070239271497,0.916221347452713
Q5TCZ1,SH3PXD2A,46,26,-0.0229605865302738,0.118526032829089,0.846396957804354,0.916221347452713,-23.1647690490345,FALSE,number of observations (=46) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.0227231708945233,0.121519665141611,0.851667126889636,-22.4996922652182,1.33015356763277,0.514234041338485,0.333033020417136,-0.42664782456932,0.400373828383038,0.334587578050533,0.91529333585552,0.916221347452713
Q9UIB8,CD84,46,26,-0.0269929968602208,0.139357961082775,0.846414389153322,0.916221347452713,-40.6643521937767,FALSE,number of observations (=46) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.0250041986934592,0.13927078270819,0.857516404725181,-40.6604584447409,0.00778749807153645,0.996113821775541,0.191866819599849,-0.307979728647374,0.457700929008553,0.436488531897726,0.917673905907728,0.916221347452713
Q9H7M9,VSIR,40,26,0.0265787063527382,0.138051397285226,0.847328938380049,0.916221347452713,-27.6723538715953,FALSE,number of observations (=40) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0184793382210424,0.140796087015616,0.895578376383366,-26.334722685687,2.67526237181675,0.262466667515021,0.441284790978067,-0.0919505582811119,0.414639864406915,0.28252033915211,0.939992249668683,0.916221347452713
O14773,TPP1,48,26,0.0221258030408322,0.115000293486206,0.847430618453027,0.916221347452713,-29.2265222582013,FALSE,number of observations (=48) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0218121769981361,0.114258490659962,0.848602355292494,-28.6866136843135,1.07981714777543,0.582801533216738,0.229077302524976,-0.867377994688521,0.390363225542362,0.354927697743427,0.914289148484591,0.916221347452713
P04075,ALDOA,52,26,-0.0144185625275392,0.0755885327811654,0.848720946275934,0.916974728668754,-17.5764327326999,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.0126873549533314,0.0755266300951411,0.866594933857597,-16.1022088264418,2.94844781251627,0.228956349700554,0.243705416832613,0.168696723955823,0.270562388433765,0.208492818575527,0.921465363255325,0.916974728668754
Q86Y82,STX12,46,26,0.0137571356805544,0.0726899000988859,0.849890713222999,0.917596891634894,-13.3371022184414,FALSE,number of observations (=46) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-2.78441846209389e-05,0.0754767963842427,0.999705651994022,-12.1010202398867,2.47216395710952,0.29052025556748,0.208022277370216,0.291988397378598,0.237052041816514,0.193183097206531,0.999710416747022,0.917596891634894
Q66K14,TBC1D9B,49,26,0.00871464819089246,0.0466817050645112,0.851909732636403,0.919023678978984,5.70009762952184,FALSE,number of observations (=49) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.00909685790049714,0.0465454569501779,0.845048272867668,5.76033012973647,0.120465000429267,0.94154559858026,0.0642043252920409,-0.461987791189453,0.160070087997926,0.153507212539992,0.911731551383064,0.919023678978984
Q92530,PSMF1,41,25,0.0227308635916621,0.122173041453871,0.852401897719666,0.919023678978984,-19.5662442345061,FALSE,number of observations (=41) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0393965083214512,0.131365213148833,0.764252964578109,-19.0127274888432,1.10703349132581,0.574924388171952,0.50657805210716,-0.861461482408943,0.389959237687708,0.24011042409097,0.861876518447575,0.919023678978984
Q3LXA3,TKFC,48,26,0.0179095584888727,0.0968393560998171,0.853275384117701,0.919148571191962,-18.9778903236788,FALSE,number of observations (=48) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.0171904398695897,0.0982594227663543,0.861119290759685,-18.3072010520873,1.3413785431831,0.511355993127976,0.247933963875959,0.0541292411698005,0.331658917212328,0.285198053834974,0.918170672342107,0.919148571191962
P49721,PSMB2,52,26,-0.0232586409325865,0.126138349847916,0.853707572595771,0.919148571191962,-47.06775281432,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.0241859574193644,0.12615789780969,0.84796796395329,-46.9526451260654,0.230215376509321,0.891270159410825,0.14325741868947,-0.60687876668553,0.450849769691113,0.439469917487483,0.914243199098278,0.919148571191962
Q9Y2G3,ATP11B,41,25,0.0190086556036299,0.10380447405901,0.854704012176919,0.919285711063804,-19.3346444523704,FALSE,number of observations (=41) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0191783163328289,0.103886826147696,0.853536683379204,-19.3152522906178,0.0387843235050909,0.980794656662885,0.184242335291039,-0.445971096578634,0.317616782246542,0.289826405900768,0.915603735912494,0.919285711063804
P48507,GCLM,50,26,0.011751976483999,0.0650836394811152,0.856707231629905,0.919285711063804,-11.2696210179615,FALSE,number of observations (=50) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0116219028907886,0.0650841906517733,0.858277536593313,-11.2688453242612,0.0015513874006281,0.99922460707227,0.0870206893665439,-0.212165108673529,0.225433825500001,0.216933154762961,0.917673905907728,0.919285711063804
Q9UNH7,SNX6,50,26,0.0202517768264866,0.112166572174686,0.856720089583634,0.919285711063804,-27.9390574005536,FALSE,number of observations (=50) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0210109802869029,0.112451785556509,0.851782676341477,-27.8683160190657,0.141482762975748,0.931702816568654,0.358149024574574,-0.509401224261981,0.393763330337739,0.301931047672174,0.91529333585552,0.919285711063804
Q9Y6G9,DYNC1LI1,47,25,0.0150460219923283,0.0840593768017952,0.857943366633042,0.919285711063804,-30.7441619664544,FALSE,number of observations (=47) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.0171653664251418,0.0838537569463735,0.837801839294087,-29.9303874441364,1.62754904463612,0.443182104490883,0.115329031417084,-0.982020450310932,0.276373102445242,0.265244212453985,0.907597684199046,0.919285711063804
P10515,DLAT,43,25,-0.0234188744652281,0.131012484364339,0.85813165225489,0.919285711063804,-28.8549333795999,FALSE,number of observations (=43) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.0207464917720302,0.127403660403212,0.870643920505185,-28.419573447007,0.870719865185784,0.647031737350141,0.245706271323287,-0.847749290267353,0.415760664156446,0.37180743182041,0.92259592399212,0.919285711063804
P00390,GSR,52,26,0.015707463380469,0.0879387929931422,0.858237552196354,0.919285711063804,-13.8839287210462,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0161724369832919,0.0896749783829452,0.856881703568156,-13.8050856082059,0.157686225680536,0.924184905816873,0.335730563524721,-0.690880276211817,0.316023119861226,0.218047406998889,0.917673905907728,0.919285711063804
P14780,MMP9,43,25,-0.0227253799974252,0.127891014783998,0.858963825597264,0.919285711063804,-28.3652706768701,FALSE,number of observations (=43) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.0228775373507121,0.127803590561986,0.857933433942795,-28.3255970459155,0.0793472619091844,0.961103062260071,0.305980462532834,-0.354374508343043,0.408401025642366,0.345522503538325,0.917673905907728,0.919285711063804
Q9Y262,EIF3L,51,26,0.0159167112039463,0.0901360001327616,0.859833979599981,0.919285711063804,-22.2525430429906,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0142700022913398,0.0905406736715096,0.874765109212739,-21.9082125490466,0.688660987888056,0.708694670044602,0.258095901081278,-0.166606012214593,0.319592171608462,0.263313949327771,0.925059612411829,0.919285711063804
A0M8Q6,IGLC7,52,26,0.0226926645682162,0.129010202304674,0.860373906091241,0.919285711063804,-46.8085551281117,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.0214504082795481,0.129224647739097,0.868162329060198,-46.5867951148225,0.443520026578298,0.801107596444269,0.283169553899091,0.0701692289227773,0.461458521111444,0.416643391052893,0.921863091682479,0.919285711063804
Q14165,MLEC,52,26,0.0165656493852932,0.0942892412654712,0.860537720362861,0.919285711063804,-29.8441710504169,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.0236054821019811,0.0954440007982068,0.804658377784872,-27.0805350552337,5.5272719903665,0.0630620576613154,0.334126196837075,0.34725244861387,0.337375186549506,0.247282002652222,0.886099211459464,0.919285711063804
P55084,HADHB,51,26,-0.0177758502086309,0.101264651277937,0.860656481268968,0.919285711063804,-27.2870165515026,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.017670891252231,0.10093094492124,0.861017540705822,-27.0523573217699,0.469318459465399,0.790840298575971,0.250123001473688,-0.678202563315828,0.359280287758332,0.312112460670412,0.918170672342107,0.919285711063804
P55786,NPEPPS,50,26,-0.0109557250838403,0.0625565561959995,0.86097503165652,0.919285711063804,-0.550824173359973,FALSE,number of observations (=50) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.0110105064070169,0.0625966766263916,0.860375630636762,-0.547517904211802,0.00661253829634312,0.996699190540944,0.182596925452681,-0.50524682258614,0.219153616897166,0.177147406567575,0.918170672342107,0.919285711063804
Q07021,C1QBP,52,26,-0.0258476232989825,0.151197274409511,0.864260744668244,0.922156664718534,-49.8304157477998,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.0249934804678597,0.151483690259239,0.86895088444905,-49.8121726002493,0.0364862951010139,0.981922251339766,0.394620873021314,-0.369420839031673,0.542070197084501,0.465947875597487,0.92206670087485,0.922156664718534
P06241,FYN,47,26,0.0173981938569003,0.103048927784898,0.865926976044601,0.923296879219399,-17.6752055477768,FALSE,number of observations (=47) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0231968239892592,0.112053332395688,0.835997423392251,-15.8194479227611,3.71151525003151,0.156334454902114,0.496765005228899,-0.891302488639746,0.35244160498832,0.167776757340748,0.906397206414757,0.923296879219399
Q9BYE9,CDHR2,50,26,-0.0236131669728784,0.151393066229486,0.876054635502304,0.93340955699793,-56.9639015267214,FALSE,number of observations (=50) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.0357789504018237,0.151355575296406,0.813130024643121,-56.0987751919217,1.73025266959944,0.4209983625237,0.405605350345278,0.298745599466688,0.522148336159358,0.43555483852224,0.889763970526031,0.93340955699793
Q96RI0,F2RL3,45,25,-0.0260563944424167,0.167983669312754,0.876732498655077,0.93340955699793,-43.1909840505981,FALSE,number of observations (=45) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.0290076562598714,0.169613245730905,0.864206189955953,-42.9026114307265,0.576745239743389,0.749482268214813,0.359783931508046,-0.730750484137932,0.55071227555955,0.490896784916986,0.919661591607778,0.93340955699793
Q13347,EIF3I,51,26,0.0137454437128441,0.0889732829806402,0.877223739003879,0.93340955699793,-18.6786324395523,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0143334281953141,0.0887765383064558,0.871734942836229,-18.4235148688352,0.510235141434109,0.774825395828335,0.247897267081792,-0.720695342226373,0.316103520617965,0.262887644274673,0.922710038384771,0.93340955699793
P11274,BCR,45,25,-0.0144577561795304,0.0945365172249878,0.878451086823558,0.934072215514381,-17.2282264582381,FALSE,number of observations (=45) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.0138015724017585,0.0947585160443353,0.884197740023395,-17.2138424151415,0.0287680861932031,0.985718913018423,0.221769515579981,-0.388578788368837,0.309811496433666,0.267516450865184,0.932481575656072,0.934072215514381
Q8IVB4,SLC9A9,46,25,0.019319411566617,0.127902233002371,0.879937635387677,0.935009385607951,-26.5257455038527,FALSE,number of observations (=46) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.0167601464839638,0.129498085413382,0.897022241977452,-26.2179658167297,0.61555937424599,0.735077247154017,0.319218268433487,-0.418247965160983,0.430722222585222,0.369302701064889,0.940868543010973,0.935009385607951
Q13418,ILK,52,26,-0.0117165933924412,0.0781795970511769,0.880869025847206,0.935355769714043,-17.0246106077692,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.0145347561131329,0.0780591180676415,0.852286433864835,-16.2489906182635,1.55123997901158,0.460418238015441,0.232210819156819,0.0300544047062037,0.280121888726985,0.226488541491856,0.91529333585552,0.935355769714043
Q9NYJ8,TAB2,48,26,-0.0118382671275444,0.0800286001334515,0.882401598626623,0.936339608432784,-9.07091882723289,FALSE,number of observations (=48) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.0120988968491135,0.0794318859916639,0.878936219583386,-8.73695914541318,0.66791936363942,0.716082652794698,0.244333296993954,-0.770597292700856,0.274580890416057,0.212216989772741,0.928348907430049,0.936339608432784
P10644,PRKAR1A,52,26,-0.0176391583155372,0.121024981563956,0.884120266721166,0.936982911855499,-30.490437870404,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,TRUE,-0.0223219837780686,0.121279343543147,0.853970863074371,-29.7759526074736,1.42897052586085,0.489443981928303,0.307561507763974,,0.434924007405597,0.377776536619003,0.915603735912494,0.936982911855499
Q8NBF2,NHLRC2,51,26,-0.0168868392441292,0.115964492898551,0.884220767304413,0.936982911855499,-27.2968240642276,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.0149975744551794,0.119797780867089,0.900372537287365,-26.8788001968352,0.836047734784671,0.65834651522274,0.464645744034671,-0.834459931809055,0.413248286451249,0.274326561425759,0.942987966829258,0.936982911855499
O15155,BET1,41,23,0.0255672268611899,0.177066042036901,0.885189565007862,0.937213321386988,-42.1510417283123,FALSE,number of observations (=41) <= number of random effects (=46) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0256656957821687,0.177241642064184,0.884863855246383,-42.1470059046649,0.008071647294841,0.995972309344051,0.32207547520991,-0.271017218656306,0.544396393609212,0.495006695441884,0.932547514567299,0.937213321386988
P49137,MAPKAPK2,47,25,-0.0199671785263298,0.138845280705474,0.885651423446604,0.937213321386988,-37.2752211603954,FALSE,number of observations (=47) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.0229993425732295,0.142687257475674,0.871946055690463,-36.297505535217,1.95543125035675,0.376169430077755,0.426234162954474,-0.0362202968832727,0.469978654208268,0.370866807914449,0.922710038384771,0.937213321386988
P63010,AP2B1,52,26,0.0130794319751528,0.0925224736219274,0.887581666620246,0.937952575049008,-16.526076529111,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,TRUE,0.00703551895892537,0.0931576834041988,0.939798844103997,-15.027789136921,2.99657478437993,0.223512622013462,0.286658186533825,,0.332495361558575,0.266594175426548,0.96477688647221,0.937952575049008
P06753,TPM3,52,26,0.0245710918969041,0.174758379648228,0.888185660183614,0.937952575049008,-67.4178127211657,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.060470665295082,0.170725172072227,0.72318984043201,-65.6607030579268,3.51421932647779,0.172542850745789,0.412982836838,-0.997896746531632,0.623398267095855,0.535364958886015,0.838835062663255,0.937952575049008
O60762,DPM1,50,26,-0.0129227336276015,0.0926260230904082,0.889043084005379,0.937952575049008,-16.7944886137764,FALSE,number of observations (=50) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.00938398657062374,0.0932310860146421,0.919825938815643,-14.9489312944926,3.69111463856749,0.157937274868148,0.277599458037528,0.209854413966789,0.325359036585481,0.258895944951114,0.95250072082451,0.937952575049008
P47755,CAPZA2,52,26,-0.0274106797263903,0.196662295772103,0.889150321998817,0.937952575049008,-55.7359719298043,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.0277924892158405,0.197298664074755,0.887976540685404,-54.8219022709987,1.82813931761122,0.400889416591401,0.679149019493654,-0.888992165639765,0.706739655544488,0.521930896893562,0.935190017286264,0.937952575049008
O43312,MTSS1,52,26,0.0171955782508955,0.123745116309597,0.889482032987811,0.937952575049008,-43.5459947418186,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.0146251525819546,0.124028612659667,0.906132971740346,-42.7890015678862,1.51398634786483,0.469074734820853,0.347939201648165,0.154304803108704,0.442863786208199,0.369621443062833,0.944015806701844,0.937952575049008
P50990,CCT8,51,26,0.0101926289490638,0.0736921422711197,0.889992540467214,0.937952575049008,-11.0378787473888,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.00825587019969044,0.0742897862919005,0.911512765852683,-8.52520421420863,5.02534906636041,0.0810511750406388,0.280691555058858,-0.00841282765664531,0.261462022351692,0.171542109049688,0.948341564472994,0.937952575049008
Q12765,SCRN1,46,26,0.0249720665072653,0.183003356854511,0.891460112987909,0.93885881020199,-43.1056529754495,FALSE,number of observations (=46) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.0488604783944496,0.202553478918572,0.809382589723583,-41.5331180967892,3.1450697573207,0.207518480908038,0.854403956980283,-0.910792476932839,0.617634067494118,0.358733288378584,0.888895963825541,0.93885881020199
Q6P3W7,SCYL2,52,26,-0.00938976424772776,0.0702822862776662,0.893718312590996,0.940342916727735,-2.22962400507488,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,TRUE,-0.00938189422888211,0.0702718822490382,0.89379123524724,-0.980535042992104,2.49817792416555,0.286765932527783,0.196706953048839,,0.252571437751937,0.210848701688237,0.939392828882303,0.940342916727735
