Protein.Group,Genes,n_obs,n_ID,est_ri,se_ri,p_ri,q_ri,shapiro_p,shapiro_p_marginal,shapiro_p_ranef,bp_stat,bp_p,bp_p_marginal,spearman_rho_absres_fitted,spearman_p,levene_p
P02768,ALB,52,26,-0.0570564305673065,0.149816030334477,0.703319531435005,0.824524360742405,0.0025122087777547,0.00119334926316817,0.031829469189193,2.47879047556332,0.115390959844593,0.487489501273689,0.245197643643815,0.079901730435594,0.672567026942912
P04430,IGKV1-16,48,25,0.331734330610986,0.232339345473299,0.153349168725232,0.331684004161402,0.00260146748239495,0.00662483437702157,0.325156026901163,0.119881041220614,0.729163545735339,0.338474725215149,-0.0422275293095962,0.775103535841406,0.497658063969774
Q9UHB6,LIMA1,50,25,-0.0196110319982263,0.0869958647912352,0.821648761677313,0.897135927061094,0.00304632576281334,0.00171092285297255,0.0747502285279958,9.4655325533724,0.00209368641008141,0.425390778946225,-0.22593037214886,0.114552917209798,0.725078693067726
P63010,AP2B1,52,26,0.0130794319751528,0.0925224736219274,0.887581666620246,0.937952575049008,0.00310509504724972,0.00310509504724972,,0.67389940940886,0.411695389910358,0.411695389910358,0.0554686847377556,0.696116627026451,0.436334842273386
Q9Y3E5,PTRH2,41,25,-0.183360145727986,0.0936864693460243,0.0503277374336466,0.180749285045741,0.00312138430763687,0.0077718788071138,0.313332879227438,0.0339342892083235,0.853846659910212,0.474236378237536,-0.0945993031358885,0.555064196991605,0.855514137878394
P27816,MAP4,49,26,-0.00461106393228384,0.132758547370977,0.972292879010074,0.98311027360639,0.00320216506546455,0.00320216506546455,,1.3961352084969,0.237371735963588,0.237371735963588,0.265670385450661,0.0650383728238688,0.603065125491067
P02675,FGB,52,26,-0.0932557705646312,0.0953977037327984,0.328298258121812,0.518737873262761,0.00328557505622796,0.00845051182746229,0.977843768618503,5.33343760970549,0.0209200837406818,0.181927029412859,-0.0291129514214975,0.837329523153581,0.750436010751936
P32004,L1CAM,49,26,0.0797767525000906,0.120569750578172,0.50818610778812,0.676902598048121,0.00330260488081864,0.00320968110588585,0.113862355519808,0.00583951944056677,0.939087545246082,0.592549371590646,-0.00816326530612245,0.955712167166694,0.527411322452272
P13598,ICAM2,50,26,0.180331856150104,0.191036175657017,0.345186483831628,0.53206226016848,0.00346632230138267,0.00346632230138267,,0.763079478264758,0.382366522701885,0.382366522701885,-0.0472553917807307,0.744517648089032,0.946591557222783
O00161,SNAP23,51,26,-0.261776946415857,0.227391132384826,0.249642233036435,0.445208083304202,0.00349142950270961,0.0158031077364489,0.975166364688032,0.139141363923813,0.709136109075533,0.578207737055169,0.225158371040724,0.112078049784648,0.865102701213884
P07737,PFN1,51,26,0.332523200684418,0.249626698525469,0.182833285487488,0.369251537357084,0.00352446456182686,0.0267003488735205,0.99521151690833,0.230177900698669,0.63139194918044,0.39235972423801,-0.0281447963800905,0.844255717707824,0.464792979257423
Q02108,GUCY1A1,52,26,-0.240305057206299,0.0986042273481791,0.0148069569010675,0.0926184146240862,0.00358062416205812,0.00358062416205812,,0.562314181453494,0.453329323609456,0.453329323609456,0.142251728044415,0.314423615028115,0.130420544749707
Q9NZP8,C1RL,52,26,-0.0171373610259156,0.153447976770812,0.911075634193318,0.947833559402364,0.00359487114537134,0.0115714175925989,0.526763505422791,0.649639664439216,0.420241538365204,0.00285125751856767,0.0332109621787757,0.814779937365046,0.660201385765998
A0A075B6P5;P01615,IGKV2-28;IGKV2D-28,52,26,0.245262011045,0.184686716841617,0.184181593049792,0.371004643105514,0.00372835159756872,0.0591823506401488,0.569779212471135,3.29134342952211,0.0696460159741891,0.626686577648993,0.0177580466148724,0.900441679149259,0.788606286675633
A0A0C4DH38,IGHV5-51,51,26,0.458812631954458,0.324325927401874,0.157166656069707,0.334582079332542,0.00428088766529099,0.00498259100347408,0.202369936726103,4.10401320120544,0.042781550385347,0.239758749241366,0.109683257918552,0.442409959999366,0.958908468492117
Q92905,COPS5,52,26,-0.183783334203122,0.0904222286876096,0.0421028910966437,0.164117665441389,0.00433470419568966,0.0185866277874154,0.724877781414521,4.32640529146092,0.0375254162007901,0.100672207983093,-0.263980192948007,0.0588888003323088,0.616656107680752
P36955,SERPINF1,52,26,0.248462636848511,0.188762226981333,0.188082404725233,0.373505546658722,0.00433591680677225,0.00433591680677225,,2.09410702478432,0.14786808449857,0.14786808449857,0.0829442307548242,0.55882447740573,0.72249079531022
Q8TF42,UBASH3B,50,26,-0.129545612386571,0.244762532523694,0.596617747549645,0.743366467713065,0.00436074554441757,0.00436074554441757,,17.4243524116145,2.98970990986677e-05,2.98970990986677e-05,-0.579422631037066,1.03878514837382e-05,0.928862429023049
P08575,PTPRC,51,26,0.230385169218881,0.120995305051884,0.0568993045615716,0.189451950024051,0.00510487090466635,0.00510487090466635,,2.73492290838499,0.0981762388820102,0.0981762388820102,-0.0267115131119766,0.852395860728546,0.287058985371518
P55056,APOC4,52,26,0.129279013863676,0.133301307804559,0.332133456110187,0.520583177169374,0.00511443872207646,0.0159620442908618,0.104653926615245,1.01063030670951,0.314751884386269,0.365970249184885,-0.0568598992572355,0.688086135030826,0.218886912493132
P01597;P04432,IGKV1-39;IGKV1D-39,42,24,0.11345810371005,0.244013868534358,0.641955947842927,0.774387394058407,0.00539666347002159,0.00992482823527137,0.0999744644165736,19.7961847414697,8.61544759029808e-06,0.00666384828197148,0.391297301677336,0.0108560280051972,0.828545218587718
P11279,LAMP1,45,24,0.489765864493865,0.278916648209415,0.0790956141269641,0.234248951465763,0.00540757159285395,0.0209704848719409,0.100653712556051,1.14571090745097,0.284448810123358,0.402212260656931,-0.179051383399209,0.238418830550567,0.973349679714214
Q05209,PTPN12,52,26,-0.0673209958969029,0.0687706437556234,0.327619241174541,0.518721856191716,0.00541292397574638,4.59688327750531e-05,0.000304992173512027,3.88743727987425,0.0486486030180608,0.0432105412927899,0.245709894988474,0.0792587560249545,0.429412997415702
Q9Y2D4,EXOC6B,45,26,-0.0797794985904753,0.136093868079667,0.557734836023289,0.712149026161968,0.00551667916638905,0.0850371413776646,0.429125607800596,3.7225163204088,0.0536834110283368,0.00899567649238613,0.375889328063241,0.0113705998113586,0.272732849359498
P49755,TMED10,52,26,-0.102494384147057,0.144414688540601,0.477876106200003,0.653958001841456,0.00556204630403883,0.00647401928116584,0.146581649390417,4.664227796783,0.0307972694776049,0.51044271237169,-0.124391701528217,0.378513748692084,0.643856022846425
Q9H444,CHMP4B,46,26,-0.321845208490298,0.19707161217499,0.102439901481631,0.268709079438235,0.00575544595989199,0.00630487230707519,0.575963494250302,6.66315119699127,0.00984267129478745,0.971438076377388,-0.0856614246068455,0.570234658987205,0.289302139687372
P11274,BCR,45,25,-0.0144577561795304,0.0945365172249878,0.878451086823558,0.934072215514381,0.00586506167675882,0.00736715938243458,0.204171077485832,5.9402565063853,0.014798864777536,0.351167498340359,-0.180368906455863,0.234938092764377,0.613585387853282
Q8NBS9,TXNDC5,51,26,0.122011685723183,0.108665634968666,0.261514975716485,0.45255221727652,0.0060174038640686,0.0169458164267297,0.337796053948543,1.97558313875516,0.1598564882301,0.541667520128232,-0.107149321266968,0.453074397212809,0.664756973204594
P16671,CD36,51,26,-0.088927689637603,0.101108830787004,0.379116977625941,0.562666407715734,0.00628355260674344,0.0119632085337914,0.134895365321918,6.00465969175409,0.0142681457166121,0.757495473119951,-0.200995475113122,0.156914184674097,0.648595608199558
Q06481,APLP2,50,26,0.123835431590552,0.106549855690889,0.245142079164085,0.440400595707572,0.0069850430847348,0.00698599929499383,0.374021881216683,1.97400461226169,0.160023435778229,0.191057820660576,-0.0714045618247299,0.621205549990351,0.196013367969331
P35998,PSMC2,51,26,-0.0321292126705069,0.123188469377778,0.794236353136529,0.877750476105821,0.00713211445399433,0.00713211445399433,,9.45689394860425,0.00210356976340976,0.00210356976340976,-0.397699668679172,0.0038526622633721,0.412843781568602
P11277,SPTB,52,26,-0.149229309770079,0.0681315417426346,0.0285016423413107,0.135492422822538,0.00775751264109983,0.00846962755629799,0.852673556250447,0.166761080948497,0.683006527091489,0.914736382443125,0.0182702979595321,0.897578176069498,0.386677462039595
P12111,COL6A3,52,26,0.304615371109398,0.130837936341439,0.0199020996645527,0.109426135166313,0.00785141273373388,0.0148229273870215,0.8852395546037,9.14352141935844,0.00249600257382809,0.00393597005905538,0.433279262358064,0.00147208276898556,0.0074533121142999
O95810,CAVIN2,52,26,-0.359201676051702,0.0928783371966095,0.000109982519935627,0.00648137914431768,0.00827757664836412,0.01051101264676,0.155942113996152,4.15368030583299,0.0415441353874005,0.584433343018681,-0.0677025527192009,0.632518242523238,0.60579727407992
P37840,SNCA,52,26,-0.11898250176434,0.114191421830734,0.297431816581775,0.489384618337425,0.00837777838701389,0.139896403957353,0.891431147186741,0.493924469335763,0.482181891882516,0.0309169761154323,-0.090668488004781,0.521565691590682,0.426337326466551
P10301,RRAS,42,24,0.203358881689883,0.129209084928072,0.11551647026517,0.285556714495499,0.00868035841591918,0.002143872386353,0.0104062015981606,5.84442586296038,0.0156264717322111,0.908589340489448,0.153553196661535,0.330405247908331,0.896895020458977
Q9UBC2,EPS15L1,50,26,-0.161492597717218,0.102358309050035,0.114630294500981,0.284732805472693,0.00894077324749957,0.00894077324749957,,0.0261426170845474,0.871552510085838,0.871552510085838,-0.164682100565476,0.253101316820763,0.205067162101073
Q9Y3I0,RTCB,43,26,-0.160134157393551,0.0811214473443318,0.0483811537673321,0.177550789953749,0.00903924396914413,0.474542185320701,0.36671031296151,2.28735251215417,0.130432239812259,0.109941443740002,-0.222742373905165,0.150744562458582,0.0218977748068878
Q9UH62,ARMCX3,45,26,-0.0406564114631194,0.106122190843663,0.70163863201652,0.824524360742405,0.00907493075987886,0.00920015263763158,0.377550734438214,0.190818952752868,0.662235882599741,0.61480710150378,0.0455862977602108,0.76559447314102,0.842502732250443
Q6IAA8,LAMTOR1,46,25,-0.101251041743658,0.19019694082223,0.594484699408739,0.741905380118337,0.00911992067111113,0.00567874975890479,0.209278874631217,0.00613218429448332,0.93758284350468,0.181015548391933,-0.0892383595436324,0.554186944369926,0.274269842439604
Q5VWC8,HACD4,50,26,-0.398269239301008,0.122420367962524,0.00114076090084247,0.0234996745573549,0.00928728408066717,0.00928728408066717,,0.0850180446541678,0.770608885811291,0.770608885811291,-0.162001663856178,0.261015019935201,0.526322825124835
P18085,ARF4,51,26,-0.166221704232752,0.153528750147103,0.278952806589839,0.47154070783724,0.00942952374168643,0.00815489618547411,0.0735342830198583,7.87806625858366,0.00500379565536369,0.28351935438974,-0.250045248868778,0.0769433689459582,0.390589806715608
Q13418,ILK,52,26,-0.0117165933924412,0.0781795970511769,0.880869025847206,0.935355769714043,0.00958865190018194,0.198728593571893,0.563910604072845,0.898595159059533,0.343158680100086,0.662148237420372,-0.0205754290105012,0.884709060585513,0.360683240372038
O00629,KPNA4,48,26,0.236942710906608,0.215489280709996,0.271525259025401,0.466118361326939,0.00961913661328613,0.0102406052279866,0.667981413347706,8.53538323634049,0.00348307983835732,0.0304679016500706,-0.310898827616153,0.0319292883428244,0.0162977609797208
A0A0B4J1V2,IGHV2-26,49,26,0.624237904089325,0.323554242243258,0.0536918257505116,0.185320413862917,0.00962372392629787,0.00962372392629787,,3.49387003871598,0.061596430332308,0.061596430332308,0.172324403084649,0.236407926821435,0.837007241420424
P42566,EPS15,51,26,0.170934901003958,0.148427829421136,0.249470489796925,0.445208083304202,0.00974691491343656,0.0086233025097622,0.701743644811141,9.1242305752732,0.00252245953023801,0.155582687082534,-0.387782805429864,0.00520807573654804,0.312991015818273
Q92882,OSTF1,52,26,-0.0932479843342141,0.115140475958329,0.418019053713055,0.599640741421988,0.00990502355579513,0.0130109633838714,0.541501286501074,8.56520947007741,0.00342647549359077,0.170074302947926,-0.0780329548365064,0.581393190256684,0.237942932077487
Q13103,SPP2,52,26,0.323343085446538,0.131011892706198,0.0135853707200813,0.0870929367739652,0.0101398497982005,0.00847645373709021,0.703912561148868,1.27064162442961,0.259646346108298,0.36125095864434,-0.127209083923845,0.36774169277714,0.576600269789868
P62256,UBE2H,49,26,-0.00571856052591627,0.122584624910009,0.962792260634683,0.977341683758597,0.0108165657029364,0.0108174881983707,0.176510789850947,0.57261704104373,0.44922084407746,0.690598349096444,-0.10765306122449,0.460383544015599,0.179757883877814
Q92823,NRCAM,38,23,0.123006769174248,0.188243432854953,0.513469301883537,0.681218222966185,0.0108912521881334,0.0108912521881334,,0.0376275422973794,0.846192951116749,0.846192951116749,0.183621144569624,0.269801231088271,0.730593806270115
Q8NBM8,PCYOX1L,48,26,-0.205889938358715,0.102886548870775,0.0453777760089946,0.170517299791322,0.0109603082482375,0.242811277419332,0.777338033507829,2.69977300368653,0.100362534849531,0.621088304656964,0.203647416413374,0.164619903962116,0.451212580927849
P02654,APOC1,52,26,0.386475124989776,0.169578545194649,0.0226650951530894,0.118645522421439,0.011261948302926,0.011261948302926,,2.26684541182588,0.132168689828071,0.132168689828071,-0.0443404416099633,0.754946001873553,0.916920123667472
Q7Z434,MAVS,52,26,-0.239968518068623,0.167582638376167,0.152160592249637,0.331110021162943,0.0115977087486119,0.0208530871213837,0.273496717138762,7.43140484323494,0.00640952846252337,0.391083694146089,-0.298727909160762,0.0318582798949482,0.50232110233446
Q93008,USP9X,44,25,-0.120679067984217,0.107557716330258,0.261865166501753,0.45255221727652,0.0116600212099868,0.113890757848993,0.998961566115272,3.25044800971805,0.0714039384549611,0.660644027057363,-0.286116983791402,0.0600587785880325,0.643539349139333
P05198,EIF2S1,48,26,-0.151479278535582,0.126840585271388,0.232380468572072,0.427923508872289,0.011717718510949,0.0332074703007879,0.756474299163173,0.173197194068403,0.677285852087899,0.722465525933065,0.0767477203647417,0.603088989622291,0.8934262846959
P20340,RAB6A,45,26,-0.168523600815998,0.169780547697773,0.320906563911523,0.512190745086057,0.011768197721233,0.00704284462630475,0.488706686921671,9.74269066345058,0.00180037171086484,0.169193630324277,-0.480632411067194,0.00095401177459887,0.894578376975426
P55145,MANF,44,25,-0.047846672949637,0.0929476538064335,0.606713682235624,0.752305488807414,0.0120126349914633,0.0452364625418813,0.0963285028113699,7.85596888955848,0.00506532004175815,0.690347171711135,0.416067653276956,0.00529987436382628,0.678965410519277
P06753,TPM3,52,26,0.0245710918969041,0.174758379648228,0.888185660183614,0.937952575049008,0.0121442083661945,0.0350116271695495,0.113346931192291,8.35525246591402,0.00384574030215793,0.200415445661108,-0.299154785281311,0.0316055813619336,0.869236570827036
Q96IX5,ATP5MK,43,25,-0.143732461129037,0.14224815314064,0.312287099714369,0.505218396920104,0.0123497111021925,0.0123497111021925,,0.557780178173493,0.455156027708011,0.455156027708011,0.20627966611144,0.184464943958564,0.563076376038548
P16452,EPB42,51,26,0.484824420522327,0.202105606830838,0.0164458980602825,0.0992535644653767,0.0126115393818179,0.00962999618418633,0.521230528076295,0.120042830597293,0.728988040951743,0.0976586345227313,-0.178280542986425,0.210048791977023,0.206128725549242
A0A0C4DH67,IGKV1-8,47,25,0.569779290422982,0.269587514950612,0.0345560675354999,0.153260965495906,0.0126235297336936,0.034475983948048,0.206051809243325,4.52282286485232,0.0334456044310934,0.863488013483619,-0.324583718778908,0.026477943951174,0.526975213755946
Q16512,PKN1,49,26,-0.0492308371075414,0.104236000722264,0.636711479263603,0.771544498401778,0.0127322854451419,0.0150956962796119,0.383804199234184,0.0896189143508183,0.764662187193584,0.169019951578141,-0.0561224489795918,0.700921985009293,0.785190886047076
P17987,TCP1,52,26,0.0469646938190698,0.0745807753355703,0.528880532608186,0.689553099476495,0.0129791774960393,0.0129791774960393,,0.643334754350072,0.422505807821933,0.422505807821933,-0.0753097383764551,0.59568257464161,0.601492301324866
Q99719,SEPTIN5,50,26,-0.0446488933504938,0.137875671012413,0.746063366144818,0.848806469904277,0.0132731887445851,0.0132731887445851,,1.91062988313268,0.166893307012415,0.166893307012415,-0.146731123711119,0.309239090704033,0.86394694804498
P10124,SRGN,52,26,-0.283545349003062,0.150820779526279,0.0601060145039904,0.197163041207357,0.0133540240103771,0.00267226557045768,0.000573359186763496,6.9981597695874,0.00815935520083587,0.22845910870935,-0.0287714505250576,0.839214832009573,0.460808478612087
O75069,TMCC2,51,26,-0.056436097698985,0.117726511652729,0.631666128546689,0.76687250699292,0.0134457904234887,0.0119481519448505,0.357074630321715,0.773492267080419,0.379138855081098,0.115516282129799,0.115384615384615,0.418935396753954,0.451165758363764
Q8N0U8,VKORC1L1,41,24,-0.345907365647172,0.167221123534017,0.0385871485655257,0.161922862636038,0.0135929293366067,0.00541103055535675,0.125328874540872,4.64475272314513,0.0311486244338255,0.132226640765596,-0.0942508710801394,0.556528543184128,0.908583077092582
A0A075B6S5,IGKV1-27,47,26,0.454458671048045,0.192327763746385,0.0181306797388257,0.104522015658529,0.0137842224808299,0.0129847658696431,0.0926884651717032,3.84980726621873,0.049751707442891,0.104199386907469,0.136794634597595,0.35804490954889,0.907110582757094
Q16762,TST,51,26,-0.178687517371507,0.11945393815686,0.134687633833271,0.31058566309314,0.0137917374921367,0.0287628296312605,0.989626002932197,0.286445534845352,0.59250737103347,0.415207053141149,-0.0368325791855204,0.797009745215749,0.923675938396476
