Genes,est_B2,est_B3,p_time,n_ID,q_time
F11R,-0.105561491666706,-0.129638015529489,0.260993770931888,26,0.551962275593624
CYTH2,0.0626010167593862,0.0969773253968436,0.261123472235746,25,0.551962275593624
VWF,0.300197015228487,0.228257622347149,0.261631869037724,26,0.552167105941754
CDC42BPB,-0.0144102557371338,-0.103479468920928,0.261963532765099,26,0.552167105941754
PTPN12,0.078039349059139,-0.00983590067734641,0.263149498432289,26,0.553881238909889
MAGED2,0.143599093102113,0.0146111912728849,0.264156989193889,26,0.555215397372163
ABI3BP,-0.26463037520925,-0.0415717743806269,0.265585385674291,26,0.55729973202958
UQCRFS1,-0.119421232585161,-0.206106569109725,0.265898728135244,26,0.55729973202958
SULT1A3;SULT1A4,0.058668641419249,-0.0937684321512218,0.266435927683273,26,0.55763913878499
YWHAQ,-0.153598289947277,0.095543633050864,0.267034884378826,26,0.557978815596981
MADCAM1,-0.318795056305705,-0.108093235443624,0.267919309623811,26,0.557978815596981
RDH14,0.00966839655177326,-0.142963942719685,0.268111291157815,26,0.557978815596981
SEC62,-0.160754017363425,-0.101055391670253,0.268777187939987,25,0.557978815596981
SLC16A7,-0.131171085648005,-0.267997492952125,0.269052403654566,24,0.557978815596981
HSPE1,-0.199969009407446,-0.042370658552065,0.269568704699784,26,0.557978815596981
ITPR1,0.0986245436952289,-0.0480016423797132,0.270135923491988,26,0.557978815596981
CMTM6,0.188042163816587,0.122110132162122,0.270237400944474,26,0.557978815596981
COPB1,0.0281033718641733,-0.0933571741875982,0.270305560511034,26,0.557978815596981
SPTAN1,0.0488498301632442,-0.0618170150101084,0.27035312734174,26,0.557978815596981
DOCK8,-0.0128928177887421,-0.169654122826286,0.271121677604382,26,0.558788922219296
TXNL1,-0.0213916449275116,0.206501202732323,0.272975518203821,26,0.561287554479755
PPP1R7,0.0489873056636676,0.205818043220547,0.273089435995197,26,0.561287554479755
SYAP1,0.126110640524275,0.126649941384363,0.275558703432081,26,0.56490099157639
MFF,-0.109321108211554,-0.233683117926347,0.275974818322954,25,0.56490099157639
STIM1,0.0872565693795842,-0.0522711479964498,0.276290653664671,26,0.56490099157639
AP3D1,0.0969600567859267,0.124375432594392,0.276544849901592,26,0.56490099157639
RASGRP2,-0.0138450693377081,-0.154162406298358,0.276748265052229,26,0.56490099157639
THBS4,0.124775970949007,0.165374546139359,0.278176164670808,26,0.567036736215118
SRC,0.123130117915133,0.0240131038036378,0.278655667625067,26,0.567236057658699
ATP5F1B,0.165185830949935,-0.004746351052667,0.279717563070142,26,0.568618739702094
ATP5ME,0.163046749340065,0.0291175185867957,0.280545134508836,24,0.569521953388157
SLA2,0.14527734589221,0.167874727112802,0.282466920965175,26,0.57264098847783
MAVS,0.209673993398271,-0.000830106925157937,0.283683887356395,26,0.573795436418439
HUWE1,0.0759004398661417,-0.0158072247649415,0.283830315598793,26,0.573795436418439
TGFB1I1,0.182610739355009,0.172714852970236,0.284194778737531,26,0.573795436418439
PRDX6,0.144319922649059,-0.0156534229856233,0.285985871856575,26,0.576102076993196
ATP8A1,0.000573922700439154,-0.132372754901158,0.286112606205235,26,0.576102076993196
PSMB1,0.00267786648759872,0.159371907815883,0.287277087171559,26,0.57766407515147
TUBA3E,0.146784130754459,0.142786657255019,0.288156127645885,26,0.578648656326737
PDIA4,0.123709031692332,0.078397999610616,0.289452908206849,26,0.58037388115538
ITPR2,0.0994597571518799,0.0452928377147449,0.289796379419443,26,0.58037388115538
RAB10,0.217953375516613,-0.0179297924035283,0.291949417074578,26,0.581514824898099
NPEPPS,0.0684479835129783,-0.025810469240222,0.292143597478853,26,0.581514824898099
FARSB,0.188606150420929,0.130039848326224,0.292257463471336,26,0.581514824898099
MUC20,-0.171086962826992,-0.0555632720965878,0.292305083702648,26,0.581514824898099
PSMC4,0.0629772875029832,0.118393456807741,0.292322728263042,26,0.581514824898099
TPM3,0.0901350769047731,-0.153338371954313,0.292868352438529,26,0.581821352571731
PRKAR2A,0.132576901861725,-0.0109134030812733,0.293839807834217,26,0.58221721139258
PSMD11,0.0987757024854401,0.0201235360944472,0.293851217055474,26,0.58221721139258
CNDP1,-0.257826082350329,-0.339078310161372,0.294967219232028,26,0.582274537099797
RNH1,-0.0193049664469953,-0.1982942882191,0.295419816385376,25,0.582274537099797
RASA3,0.0239726887429973,-0.0744617554727985,0.295607358626576,26,0.582274537099797
VAPA,0.155338227144299,-0.00775970318769005,0.295753337759458,26,0.582274537099797
TNPO1,0.198379122017749,0.156917567242117,0.29602893875133,26,0.582274537099797
STK3,0.13288008841328,0.0697400851592703,0.296656721654217,26,0.582274537099797
PI4KA,-0.0506431800594278,-0.125264563794543,0.297289864716461,25,0.582274537099797
SCARF1,-0.206679012865822,-0.286840743228828,0.297373053999055,24,0.582274537099797
MYCT1,0.0106411057963853,-0.187760456405315,0.29740671174882,26,0.582274537099797
TSKU,0.0220264338015276,0.186507853944784,0.298712140928532,26,0.58406084397342
FYN,-0.116762894071482,-0.00332869598564398,0.29919710010342,26,0.584240329505496
PRKCB,-0.0686150540396102,-0.18622179877178,0.299682529077526,26,0.584420260117064
FBLN2,-0.167568585404752,-0.190933198415816,0.300094664935199,26,0.584456975221109
SARG,0.109845436332384,-0.00290114274412234,0.301903164806982,26,0.587209558773789
VPS4A,-0.0668434114980558,0.107322933699812,0.302456942227928,26,0.587517668170851
PCYOX1L,0.0675355318387268,-0.100222725889003,0.303866692778611,25,0.589485516278089
C1QTNF3,-0.224282604936295,0.0349299903507263,0.305141225840905,26,0.590006516542509
PROS1,-0.112555200145761,-0.0459135163643239,0.305286103645761,26,0.590006516542509
USP47,0.0517354525652648,-0.0591320486969342,0.305614162960394,26,0.590006516542509
KIF2A,0.107038147897952,-0.0145343079704002,0.305723430509914,26,0.590006516542509
CCT8,0.0608952356004358,0.108968310753998,0.307939897306499,26,0.592989843852749
TRIP10,0.130814259428028,0.012598808608825,0.308132069178459,26,0.592989843852749
MFAP4,-0.26824309900079,0.0351104554107805,0.30846645309433,26,0.592989843852749
HADHA,0.169248889965595,0.0707563890518615,0.309432012310239,26,0.594077480998727
MASP1,-0.106814408410087,0.0170563668722646,0.31045874912394,26,0.595279614449257
CDC37,0.157038917613521,0.17160028119281,0.311422833425604,26,0.596311970769873
GMIP,-0.0747352846243506,-0.150331392184809,0.311799731687881,26,0.596311970769873
MPL,0.166298362474488,-0.0974574549902337,0.313011096030302,26,0.596459855157104
SNAP23,0.209756292357657,-0.0174445322325927,0.313758257884011,26,0.596459855157104
HNRNPK,-0.0057112371880886,0.11682349079859,0.313894239211664,26,0.596459855157104
RCN1,-0.190940234728215,-0.0811737806771946,0.31410238402095,26,0.596459855157104
ARHGEF7,0.0466555651787527,-0.0923551645299254,0.314170737337966,26,0.596459855157104
IGHV1-18,-0.317373318008414,-0.0958394407378398,0.314569581148717,26,0.596459855157104
SIPA1,-0.207379037695301,-0.0441716343498979,0.314686760728916,26,0.596459855157104
FH,0.00371814458924167,-0.159809203322487,0.315627310530955,26,0.597480488470063
THSD1,-0.298761686690755,-0.116309278561429,0.316339862885568,26,0.598067476142436
MARS1,-0.16990788920597,-0.122097194775174,0.317672742083567,25,0.59982426268892
C4B,0.0842965510787078,0.0614836681049422,0.319075033531448,26,0.601707487091031
COX6C,-0.247774993223945,-0.107923357039414,0.320450229070372,26,0.602786081878864
PDE5A,0.090188563624634,-0.0274862391985629,0.320458280406664,26,0.602786081878864
IGLV3-19,-0.339855167212696,-0.0949055232645648,0.321221491905383,25,0.603321980667267
PFN1,-0.336363925767244,-0.205368957123585,0.321555187542715,26,0.603321980667267
ALDH16A1,0.104728255417081,0.0350147930773241,0.322710484356237,26,0.60427636519425
LSM2,0.205597818323493,0.157498603811068,0.322921392152493,25,0.60427636519425
TPST2,0.138985365194486,0.15167091485894,0.323486111783407,26,0.60427636519425
STOML2,0.196916941291052,0.0634506270822537,0.323690435191536,26,0.60427636519425
NLRX1,0.0587788043141808,-0.0764604477898342,0.324222583943098,26,0.604510363537571
SPTA1,-0.125247680450918,0.0531197620438905,0.324639254439676,26,0.604528736964108
NAP1L4,0.205939916302344,0.136533573948338,0.325444679713829,26,0.605270080168649
CLDN3,-0.159969085804547,-0.222653769620709,0.327235119060768,26,0.607146540132869
MYO9B,0.0767204503477803,-0.00630412861829833,0.327270779708229,26,0.607146540132869
OIT3,-0.323694902471586,-0.374564001666381,0.3292663361914,26,0.609568456417088
NNT,0.0788634749197047,-0.0829914631706775,0.329396682707215,26,0.609568456417088
FASN,0.0760667570445971,0.00609315573669355,0.330276751043939,26,0.609603499396497
MTDH,0.0601402431242156,-0.11772925867614,0.330586026703681,25,0.609603499396497
SELENOP,-0.154829436147875,0.0349621939573632,0.330646312593255,26,0.609603499396497
PRKAR1A,0.110822020565264,0.106833901002305,0.332236804159454,26,0.611473651619382
KIAA0513,0.180583529800295,0.165856546841155,0.332483654447147,26,0.611473651619382
EPB42,-0.253933135239064,-0.120492228145177,0.332997357460698,26,0.611661400725089
EIF5A;EIF5A2;EIF5AL1,-0.197273201427292,0.221636641410814,0.333739962531321,26,0.612268622619188
DPY19L1,0.160481264469498,-0.0107194048204643,0.334837652469615,26,0.613524971109554
CSF1,-0.108860246646951,0.0812488267224363,0.336004918603793,26,0.614905553011374
NDUFA10,0.0746357930669779,-0.0276273479838559,0.336672150517721,24,0.614943805365669
PPA2,-0.0969875928859013,0.15472704179602,0.336890763124925,25,0.614943805365669
ALOX12,0.112717410548664,0.00384466791113123,0.33726729567498,26,0.614943805365669
RAB1A,0.0684732206670964,-0.112457093649079,0.339299116507906,26,0.61789030285631
TTC27,0.14792007844121,0.0492698264093316,0.340547110900686,26,0.619403925089865
C2CD2L,0.0454018663949662,-0.132400704783044,0.341137565629341,26,0.619719342940342
PMEL,-0.282078517471496,0.0329871934125753,0.342107880670821,26,0.620039398258532
TMED7,-0.18908697861193,-0.17890644462659,0.342148254759082,26,0.620039398258532
HSPD1,0.0802193984772308,-0.0560435671151128,0.344900143396712,26,0.624265058571881
AMBP,-0.0646545132791524,0.132906010506846,0.345596596633008,26,0.624764650360888
HSD17B10,0.0574407956004417,-0.0899151428322648,0.34743761839624,26,0.626341481494152
CD36,0.071226592632356,-0.0434988866935656,0.347624424198003,26,0.626341481494152
DOK1,-0.0836820986431047,-0.138799234310152,0.347733325863173,26,0.626341481494152
SERPINH1,-0.112737339489016,0.0204952350343468,0.348395241802082,26,0.626774006438128
SEPTIN2,0.0656057337153878,-0.00810920993499224,0.350091549636404,26,0.628683399018584
DCTN4,-0.0819863262550412,0.0739638984611939,0.35047650643744,24,0.628683399018584
STRN,0.0671000547316898,-0.0574275991714495,0.350725799317905,26,0.628683399018584
ARPC1B,-0.050144519948481,-0.176737002981769,0.354521588148605,26,0.634721783119069
IGHV2-5,-0.322508678461426,-0.116826219780811,0.357183588170029,23,0.63810416496255
CDS2,0.138989388531558,0.0170600538451498,0.357269626681589,26,0.63810416496255
AP2M1,0.0391336181913487,-0.0858190085176828,0.358449194493472,26,0.639442380572988
MAPKAPK2,-0.0444546046922924,0.134603334393237,0.361576023323115,26,0.644246967216005
ADAMTS13,-0.0408655331543308,0.0867537312952489,0.362817600218916,26,0.645544407429893
SOD3,-0.252797420435012,-0.0598762091507543,0.363178321285814,26,0.645544407429893
EGF,0.0878114857730745,-0.0483138989294441,0.363607448868655,26,0.645544407429893
PSMD2,0.0559843098163878,-0.0379374804884133,0.365395104299776,26,0.647944063233255
ELMO1,0.13430561099684,-0.0295777718920404,0.366052030191676,26,0.64833530019646
CAPZA1,0.0976520664565595,0.155531864662283,0.367181135093698,26,0.648778613197913
UBA7,0.128390657617624,0.089369027854178,0.36759543011232,26,0.648778613197913
ARF1;ARF3,0.0941291429134869,0.250006680373111,0.367797855403428,26,0.648778613197913
DCTN1,0.0941698506998397,0.0737479667266051,0.368048701834348,26,0.648778613197913
INF2,0.0929904233636407,-0.0244576438980963,0.368990117544789,26,0.648875612118145
CPN2,-0.0920648881350948,0.0418511114865336,0.369031022744558,26,0.648875612118145
DGKG,-0.0244021557494044,-0.115330977351021,0.370064771961171,26,0.648875612118145
EIF3H,-0.120307128351375,-0.119337387234541,0.370251823411003,26,0.648875612118145
MPP1,0.0914817177675667,0.0487194507235977,0.370606218596883,26,0.648875612118145
RAB11FIP3,0.13736884486268,-0.00736394640399147,0.370723684177864,25,0.648875612118145
PSMA2,0.00543785523210176,0.146443990837334,0.371320002209867,26,0.649154733275132
DMTN,0.0791546540020407,-0.0300910704013608,0.37307922901277,26,0.650735825747351
EPS15L1,0.113391322715607,0.14079800477734,0.373533024635998,26,0.650735825747351
DECR1,0.0642809476497659,-0.217384675765964,0.373538128776912,25,0.650735825747351
EXOC3L4,0.0606893695543483,-0.0917801750583966,0.374197872615306,25,0.651121825183074
DYNC1LI1,-0.110656755325267,-0.0376814378516832,0.375576909357928,26,0.652126162378934
CYB5B,0.0305424337319837,-0.1627350760343,0.37565275571761,26,0.652126162378934
COPS4,-0.0989387483776383,-0.0416242568195833,0.376311035787611,26,0.652506650152147
LPA,-0.0863248898409333,0.0736243626422147,0.377230746993124,26,0.65289296682167
APOC4,-0.151078210323659,-0.0120643356104246,0.377434121255856,26,0.65289296682167
RBP4,0.126425386336275,0.14420175827119,0.377851918887373,26,0.65289296682167
IGKV3-20,-0.0978578656669555,0.0834428759156425,0.378409238480611,26,0.653096548643656
COPS5,0.165215556987674,0.0638490984092851,0.378950778461928,26,0.653272455677987
ENO1,-0.0190787529850084,0.152248015164311,0.380306560540707,26,0.654849998798946
PSMB3,0.0689812295220425,0.179816228186594,0.382578008411398,26,0.65713056463256
IGHM,-0.0738143423553022,0.0296645349632271,0.383188905857851,26,0.65713056463256
LAMA2,-0.130983552311061,0.04049154353538,0.383484965369526,26,0.65713056463256
PSMA4,0.0495454711326075,-0.154308713777444,0.383664488826117,26,0.65713056463256
SPTB,0.0666342327879472,0.0563037671034105,0.38408275592185,26,0.65713056463256
PRDX4,-0.179889406117769,0.215549415289142,0.384284293853092,26,0.65713056463256
FBLN1,-0.134893867106157,0.00973091636328955,0.386407037663885,26,0.659507022320492
TWF2,-0.0194661682219686,-0.121244738879445,0.386561653055954,26,0.659507022320492
GNAZ,-0.00974901042564719,-0.103812377285462,0.389187262021088,26,0.66261938918891
TKFC,-0.0475893201858474,-0.120267176184928,0.389277743446782,26,0.66261938918891
PLCB3,-0.241433832080694,-0.109413791444521,0.390594510241507,26,0.663454482306852
VPS29,0.104436735255712,-0.0354765542210394,0.390661286688086,26,0.663454482306852
SPECC1,0.0464457019945262,-0.108108948029961,0.393912674093627,26,0.667759109072892
TTYH3,0.199852630877775,0.174885124047824,0.394448204430122,26,0.667759109072892
EHD3,0.0819502052976914,-0.0163681389765824,0.394544076558546,26,0.667759109072892
GET3,0.0846683314460997,-0.0508953365804812,0.395148187319055,26,0.668020712578061
ABHD16A,0.146862737346347,0.0236679685440967,0.396267975874847,26,0.669152513806844
CD44,-0.263123611718918,-0.132277227903044,0.396958813628259,26,0.669558225938244
VTI1B,0.0264754000349734,-0.098512387082591,0.398513915666538,24,0.671419136825936
PSMB2,-0.0161091755422808,0.138664324104799,0.399744083701109,26,0.672729001562682
RAP2B,0.107237016301214,0.0228983628929643,0.401225237323991,26,0.674457808442818
LAMB1,-0.117290430351016,-0.0225363780881181,0.402456868782005,26,0.675660991738154
UQCRC1,0.132720099390177,0.0200486866660287,0.402927097988103,26,0.675660991738154
ECM1,-0.177648032215633,-0.0712693843164524,0.403305046885426,26,0.675660991738154
HPSE,0.054447728633249,0.132648622872295,0.404192747508682,26,0.676385611258899
PLCB2,-0.00684568881118547,0.0991884750837376,0.405698544428694,26,0.677322540772774
LMNA,-0.12044959710411,-0.0463691388739942,0.406038309053743,26,0.677322540772774
NDUFA5,0.0903399422407183,0.150268493021751,0.406386472379391,26,0.677322540772774
SLC2A1,-0.103145451777707,0.11044267564438,0.406575845470602,26,0.677322540772774
CP,-0.0479817303530631,0.0477726905796935,0.407272080252108,26,0.677722632983911
ALB,-0.144928981485142,-0.0369423313155635,0.408302730529984,26,0.677842881801537
VAMP7,-0.129671682605202,-0.0725946309024363,0.40913548105007,26,0.677842881801537
PAM,-0.18364623423705,0.00909260434340631,0.409320864836618,26,0.677842881801537
PPP1R12C,-0.0847146371950384,0.00316138504120271,0.411622380627842,26,0.677842881801537
GSR,0.0849391862380314,0.00645631621777674,0.411652053597727,26,0.677842881801537
STRAP,0.0613511508054536,0.127758298600018,0.41169221304075,26,0.677842881801537
AARS1,0.135742381721464,0.0926915761912705,0.411788561728223,26,0.677842881801537
GP1BB,0.0896183487243671,-0.0978193044132534,0.412040499598346,26,0.677842881801537
PTPRJ,0.0333397956649265,-0.0364353295604951,0.412308315980995,26,0.677842881801537
YWHAE,0.107038430019778,0.0157875644821835,0.412319781298718,26,0.677842881801537
PLA2G4A,0.052459585697864,0.126253813063639,0.412362022307261,26,0.677842881801537
NBAS,0.12095362198377,0.111887976418508,0.413236204097881,26,0.678529280982819
ATP6V1H,0.0932849948932589,0.0150396849777,0.414351223208245,26,0.679609180670477
ADGRG6,-0.202712497948943,-0.12220137935627,0.419542383331506,25,0.686806127557992
GAS6,-0.0914117564209404,0.0752582561470594,0.419905742300627,26,0.686806127557992
CFL1,0.110228264680399,0.0326865275511584,0.420125686372958,26,0.686806127557992
LAMC1,-0.12855256754544,-0.0891330171866098,0.421379378512062,26,0.688098633482333
OXCT1,0.125588136639108,0.115051566653426,0.422012759112254,25,0.688376465467409
TMCC2,0.0420694994019947,-0.0878177525874841,0.423384216400312,26,0.689856299968052
SDF4,-0.169875753766353,-0.058663753253024,0.425294817474822,26,0.691698786873853
SULT1A1,0.0854144869252179,-0.0853727446996602,0.426612453934714,25,0.691698786873853
RDH11,0.144211046116834,0.0729538955984298,0.42714786270787,26,0.691698786873853
ESYT1,0.117771233270261,0.0151361521724501,0.427523466447007,26,0.691698786873853
WBP2,0.0240280553557772,0.183928956477045,0.427927309037567,25,0.691698786873853
AKR7A2,0.0580188379958235,-0.0849284125695621,0.42800378632901,26,0.691698786873853
SERPING1,0.0674373696088374,0.0727989690302061,0.428726975201826,26,0.691698786873853
GSPT2,0.216984604012277,0.0645281944563987,0.428990419388906,25,0.691698786873853
ZZEF1,0.0810016428770325,0.075775893917831,0.429138922419943,26,0.691698786873853
TAB2,-0.0182647477456149,-0.11264224178472,0.429173503903518,26,0.691698786873853
CALD1,0.13455249400528,0.0231800723951752,0.430138763053916,26,0.691698786873853
C1orf198,0.125712813118107,-0.0478852117087346,0.430338339297171,25,0.691698786873853
TMT1A,0.0320445097832303,-0.0965480503431075,0.430566203134801,26,0.691698786873853
ACTR1B,0.105361810429573,0.0284183957337444,0.432350330678384,26,0.693814893507645
LPP,0.0590043086857815,-0.0501926706081228,0.434175445742713,26,0.694332473160567
NBEAL2,0.108172736967657,0.0172852358351069,0.434369445025177,26,0.694332473160567
LRP1,-0.132402495840205,-0.0321261468564863,0.43481444297287,26,0.694332473160567
DDX3X,-0.039452021830448,-0.132205067566623,0.435038253021164,26,0.694332473160567
DBT,0.148730264844276,0.093161773708419,0.435433252273681,26,0.694332473160567
KSR1,0.157510938539228,0.135208315061815,0.435476355979575,26,0.694332473160567
SLC9A1,0.132047049850223,0.0672377680203285,0.436215746863637,26,0.694486257163883
EXOC7,0.0714319601414471,-0.00197026629178867,0.43650751291458,26,0.694486257163883
UBE2H,0.129987224895114,0.0346341044799242,0.438774001062376,26,0.697345631634964
COPS3,0.138080791065288,0.0359541740725902,0.439587936605616,26,0.697892813884558
PRKG1,0.0254289560630226,-0.0577954609954728,0.440093546658256,26,0.697949850943616
LDLRAP1,0.0990062721441141,-0.0238363371219745,0.442321536738848,26,0.70073539828777
SLC2A3,0.187854556733628,0.0640591080463755,0.443558746433746,26,0.701947068371189
AMPD2,0.0548614049457284,-0.0724615980228132,0.446050310628092,26,0.704582427215303
RTN3,0.114236081481962,-0.0384822296220897,0.446280156044224,26,0.704582427215303
FGB,0.0794096144512438,0.0862462098607901,0.447070346600865,26,0.704582427215303
TC2N,-0.102442540558123,-0.172483163070701,0.447805058764416,26,0.704582427215303
SLAIN2,0.0595077538334982,-0.0621823377819377,0.448766144575272,26,0.704582427215303
VSIG4,-0.313534175165499,-0.0019477161262102,0.449434635121013,25,0.704582427215303
GPD2,0.113516856375085,0.0649555645605321,0.449448481315802,26,0.704582427215303
F7,-0.143603048886129,-0.0163205338252835,0.449697837897793,26,0.704582427215303
UGGT1,0.065635398576621,0.0514219349049137,0.44994551690244,26,0.704582427215303
CSNK2A2,0.120238006378435,0.0265312928217156,0.449965493558091,26,0.704582427215303
VPS33B,0.0993660335553313,0.0616062030690883,0.452141813286388,25,0.707119981509274
USP5,-0.00721744549058542,-0.0941257649948157,0.453017210679074,26,0.707119981509274
RAP1B,0.0472302115140693,-0.17998285217322,0.453253795644636,26,0.707119981509274
RPN2,0.105181739818489,-0.0135240569109856,0.453923347666158,26,0.707119981509274
TGFB1,0.0881107801028748,0.0495046882512208,0.453965317873383,26,0.707119981509274
VPS45,-0.0353635545660156,-0.117250400473511,0.454630724303189,26,0.707332685951641
CD2AP,0.101607967073538,0.0106009672492532,0.455053867947354,26,0.707332685951641
SRPRB,-0.0444465677586875,-0.126696938009842,0.455648189771923,26,0.707516415884093
IGLV1-47,0.0842862280305628,0.542632530328191,0.456549282728838,25,0.708175609744315
PSMC5,0.0884748319515531,0.0432115555810499,0.458798487367739,26,0.710922369372743
GLIPR2,0.0815153517552536,0.240661778813932,0.460198347796741,26,0.712348692527038
APPL1,-0.0684099142926991,0.0243236188114726,0.461680456314262,26,0.713068558156206
ABCD3,0.127319213511851,0.19511561031405,0.461828182187255,24,0.713068558156206
SLC25A11,0.0685243106361664,-0.0412090611569606,0.462102975440395,26,0.713068558156206
TBCB,0.144865861701369,0.133475358517179,0.463172967406043,26,0.713978246437115
LMAN1,-0.050544473158338,-0.200821491300089,0.464396429849101,26,0.715122377985248
BIN2,0.104378837493725,-0.0413224815845646,0.466698691997379,26,0.717923660774436
OGDH,0.0355151229999172,-0.0809584168302823,0.467534247082073,26,0.71846524422333
RTN1,0.0173775165418125,-0.102148355568812,0.468659813691547,26,0.719450912340535
EXOC6B,0.156902041185709,0.0859345028279553,0.469148233666392,26,0.719457456375912
BRK1,-0.067674365961937,-0.156024958590491,0.471315827792158,25,0.722036412473347
HSPG2,-0.106312922063959,-0.0388126482289997,0.47288600950137,26,0.723092806025091
HDHD2,0.0933255565331021,0.0942218654677101,0.473068098899121,26,0.723092806025091
HYOU1,-0.0317435291970247,0.0616169836891882,0.475017137002454,26,0.723092806025091
MMS19,0.10348738551746,-0.00425986321819759,0.475148454099252,25,0.723092806025091
MTCH2,0.0368205457907081,-0.0896133105287609,0.475224700711272,26,0.723092806025091
PFDN5,0.128040535687966,0.0837000105406372,0.475443473591316,26,0.723092806025091
ARF4,0.11848725001876,0.148352940299688,0.47563714635414,26,0.723092806025091
HTT,0.0440184054743228,-0.0359240383029932,0.475898226307227,26,0.723092806025091
CD63,0.019251412711644,0.281994596218924,0.478973319328972,26,0.726987084102807
SELENOF,0.120943714709041,0.10843574501438,0.479439665155284,25,0.726987084102807
PCBP1,0.0931635089331703,0.148176222179708,0.4808195654726,26,0.72732483067643
TOM1L2,0.126363030990469,0.0501891941159441,0.481532079908481,26,0.72732483067643
TEX264,0.0879731962150989,-0.13104752190261,0.482015451051053,24,0.72732483067643
ATP5F1C,0.0188067053395974,0.169425609957538,0.482184553824338,26,0.72732483067643
ARL8A,0.139425878370632,0.0241876943096488,0.482497156632778,26,0.72732483067643
ARHGAP18,0.0442899539262328,0.0915278110978855,0.482599113759731,26,0.72732483067643
SOD2,0.0239309723337949,-0.0912990528796106,0.483493714522004,26,0.727711030555763
PPP1R9B,-0.118792531541285,-0.0951359728822679,0.484073640636291,26,0.727711030555763
SPARCL1,-0.133415870150437,-0.0955286879073707,0.484324501493708,26,0.727711030555763
EMC2,-0.131431419720017,-0.167581352606266,0.485180442730141,26,0.728260745350494
SH3BGRL3,0.150936730612566,0.194837256204516,0.486110525055816,26,0.728920524957561
SORL1,-0.243673795009452,-0.168083598697736,0.487423563495908,26,0.730152636446492
MTSS1,0.0962921069403944,-0.0703165180490731,0.488807131452142,26,0.730441340665233
SLC44A1,0.0487339943289036,-0.0496020733094314,0.488877650251246,26,0.730441340665233
ZC3HAV1,-0.00969195752359548,-0.0772241669234021,0.490483371496995,26,0.730441340665233
PHB2,0.119677943897586,0.0552585576246383,0.490571876776193,26,0.730441340665233
PSMC3,0.0600465739269367,-0.0495770180145339,0.490915395221221,26,0.730441340665233
HSPA5,0.0331964982525665,0.0699235574786727,0.491049001622572,26,0.730441340665233
UBASH3A,0.0929482041412913,0.00959207156730062,0.491057132789077,26,0.730441340665233
PEPD,-0.158260413453912,0.0386714119008126,0.492951361726228,26,0.732414764301053
NME1,-0.0556943065007025,-0.10026707476527,0.493369568684626,26,0.732414764301053
ADSL,0.142897916127063,0.0643778251362643,0.495581509675554,26,0.734767800969207
AHSG,-0.361869281527593,-0.0701985393928761,0.496357638600392,26,0.734767800969207
FCER1G,-0.161331098196657,0.0633028082013959,0.496438002808267,26,0.734767800969207
C1RL,-0.081931974938576,0.0610133119906112,0.498472876714536,26,0.736848522059245
CANX,0.0705389797432156,-0.00227263686822968,0.498835540505788,26,0.736848522059245
ZMPSTE24,-0.12115340421808,-0.138507192065071,0.500575471653783,26,0.738684360355036
FLOT1,0.0981267310377515,0.0357032390637029,0.502873180004862,26,0.741112466958123
EIPR1,0.00701190085445765,-0.123867118507066,0.50415697668296,26,0.741112466958123
STRIP2,0.0688796863709987,0.144360983418998,0.504342698245886,26,0.741112466958123
CCT3,0.0973607926545265,-0.0643484706864691,0.504751269996989,26,0.741112466958123
MCAM,-0.115215673738705,0.038254532918689,0.505254544947802,26,0.741112466958123
PSMD5,0.0549319762436338,-0.0305687049550716,0.505319265845334,26,0.741112466958123
DHRS7,-0.0151447492741095,-0.10591787675079,0.505957421668424,26,0.741112466958123
EIF4B,0.178746764031338,-0.00439673173153548,0.506210736179337,25,0.741112466958123
DAAM1,0.0561003287178456,0.0873192506898575,0.506720110434921,26,0.74112803553769
MINPP1,-0.0590529900110333,0.132788444059256,0.507740651814181,26,0.741890470595745
CEP170,-0.0638221425251419,-0.0445465844218645,0.510723871076922,26,0.744338903179545
MAN2A1,-0.106210786555419,0.0112451967999247,0.510870175102571,26,0.744338903179545
MINDY2,-0.0422260522205547,0.0744779667216911,0.511364228369749,26,0.744338903179545
SNX2,0.070363516497683,-0.0274325013351041,0.511419932803711,26,0.744338903179545
MTPN,0.151500955082166,0.165096612119868,0.513176346885309,25,0.745770295818064
STX12,-0.0907877090245242,-0.0950805538142912,0.514139772659005,25,0.745770295818064
TPP1,-0.0373197774426323,0.0738519734383121,0.51414790631595,26,0.745770295818064
ARHGAP4,0.0711855784140627,0.0345037160907984,0.514410870264816,26,0.745770295818064
KRTDAP,-0.207750833478992,-0.126630217343328,0.51610132683703,26,0.747104014917667
PSMB10,0.0150725749055496,0.136029899516943,0.51633635485898,24,0.747104014917667
TMX1,-0.142602860359773,-0.0668583495778218,0.518236243843678,26,0.748975497744438
SLC4A1,-0.179232760409594,-0.032446843114769,0.518637811022225,26,0.748975497744438
SURF4,0.131597200035671,0.0332885954063645,0.519441422516029,26,0.749407722193028
CRLF3,-0.0649590966995607,-0.126340578895411,0.521181295052851,26,0.749856043015342
PDCD10,0.108354848716314,0.24309934939538,0.521734587929029,26,0.749856043015342
CPN1,-0.078102246075761,0.0269724635845954,0.521983220599352,26,0.749856043015342
IGKC,-0.0942707782540169,-0.142962584247853,0.522081589316436,26,0.749856043015342
